0,717678
0,706714
0,699082
0,689444
0,680776
0,676394
0,670451
0,666614
0,661972
0,658815
0,655702
0,654086
0,653252
1,649888
1,649268
1,648078
1,641765
1,637051
1,629647
1,628122
1,626278
1,622299
1,621362
1,620323
1,619969
1,619137
1,616300
1,607872
1,604337
1,595898
1,594177
1,593820
1,589702
1,589275
1,587584
1,585865
1,585776
1,583095
1,581793
1,581176
1,581020
2,577117
2,576849
2,574172
2,572488
2,571429
2,570351
2,570275
2,565511
2,564953
2,559566
2,559525
2,556131
2,554999
2,554403
2,554000
2,550073
2,548975
2,548180
2,547330
2,546915
2,544763
2,544547
2,542847
2,542602
2,538234
3,535890
3,533025
3,532813
3,532682
3,530113
3,529359
3,528973
3,526046
3,522599
3,521571
3,521394
3,521213
3,518515
3,518359
3,516716
3,516176
3,515373
3,515162
3,513809
3,513625
3,513427
3,512000
3,508888
3,508835
3,507200
3,506889
4,505659
4,505195
4,505001
4,503167
4,502467
4,502275
4,499589
4,499016
4,498347
4,497126
4,497117
4,494823
4,492721
4,489859
4,489758
4,488996
4,488850
4,488730
4,487405
4,485013
4,484646
4,483463
4,483427
4,482900
4,480731
4,479545
4,477054
4,476655
4,475800
5,475087
5,474248
5,472716
5,471132
5,470239
5,469109
5,468000
5,467325
5,466743
5,466700
5,466682
5,465553
5,463729
5,463259
5,462284
5,462183
5,461465
5,460558
5,460453
5,459376
5,457969
5,457714
5,455086
5,454978
5,453703
5,453480
5,453250
6,451466
6,450677
6,449942
6,448946
6,448846
6,447834
6,446678
6,446458
6,445334
6,444605
6,444462
6,444348
6,444250
6,444050
6,443504
6,441749
6,441299
6,440028
6,439871
6,439523
6,438695
6,438024
6,437978
6,437693
6,436547
6,436402
6,436353
6,436277
6,435552
6,435292
6,435110
7,432634
7,432419
7,432373
7,432292
7,432001
7,430836
7,430026
7,429325
7,429173
7,428836
7,428704
7,428257
7,427888
7,427797
7,427357
7,427316
7,426879
7,426753
7,426622
7,426483
7,425809
7,425318
7,425020
7,425004
7,424943
7,424483
7,424203
7,422217
7,421157
7,421028
7,420327
8,419907
8,419277
8,417822
8,417738
8,417547
8,416606
8,415715
8,415670
8,415659
8,415460
8,415338
8,415174
8,414522
8,414210
8,414196
8,413666
8,413469
8,413422
8,413332
8,412983
8,412733
8,412024
8,411648
8,411316
8,410765
8,410563
8,410508
8,410260
8,410192
8,409642
8,408486
8,408283
8,407829
8,407747
9,406818
9,406789
9,406519
9,406301
9,405179
9,403943
9,403586
9,403538
9,403028
9,402751
9,402691
9,401716
9,400878
9,400782
9,400776
9,400682
9,400467
9,400078
9,400000
9,396539
10,395334
10,394931
10,394522
10,392064
10,391885
10,391605
10,390516
10,390479
10,387302
10,386128
10,385205
10,384591
11,383043
11,381651
11,378610
11,376489
11,373840
11,373741
11,373641
11,373369
11,372894
11,371917
12,369788
12,369759
12,368453
12,367885
12,367107
12,366345
12,363652
12,363154
12,362692
12,362357
12,361261
12,360649
13,358057
13,356402
13,356320
13,355151
13,353911
13,352302
13,350188
14,347720
14,346800
14,346221
14,344469
14,344231
14,342782
14,341967
15,337955
15,337861
15,335690
15,334403
15,333140
15,333036
15,332712
15,330721
16,329755
16,329604
16,325466
16,324302
16,323103
16,322025
16,321203
17,317827
17,316202
17,315656
17,314797
17,312097
17,312050
18,311018
18,310630
18,308914
18,307238
18,306802
18,306443
18,305473
18,304633
19,301687
19,300933
19,297976
19,297631
19,295157
20,292804
20,292664
20,292456
20,292379
20,291159
20,291053
20,290850
20,290671
20,289776
20,288886
20,288256
20,286312
21,285690
21,281177
21,279851
21,279394
21,278454
22,278097
22,273200
22,271420
23,267565
23,267381
23,266678
24,261649
24,258754
24,257469
24,255941
25,254808
25,254364
25,253640
25,253307
25,250000
26,247594
26,246879
26,246663
26,242800
26,241424
26,240370
27,237583
27,236590
27,235822
27,234089
27,232780
28,231228
28,230851
28,228148
28,226034
28,224969
29,221959
29,221585
29,219120
29,219006
29,218252
30,215000
30,213043
30,211279
30,211272
31,208544
31,208078
31,207533
31,206844
31,204973
31,203478
32,201810
32,201000
32,200785
32,200589
32,200040
32,198015
32,196248
33,194178
33,186561
33,186101
34,184324
34,180847
34,179663
34,177501
34,176862
35,169791
35,169698
35,165053
36,159012
37,153728
37,152747
37,152532
37,151417
37,146967
37,145617
38,143519
38,141812
39,130320
39,130000
39,129192
39,127605
40,126060
40,123979
40,122993
40,122444
40,121730
40,121214
40,120468
41,114871
41,114495
43,101248
43,98503
43,95275
44,90538
48,65412
48,65152
57,35840
68,13702
78,3218
79,2669
82,1214
83,994
84,755
86,459
87,459
98,459
99,459
100,459
100,259
100,59
