0,701464
0,655121
0,634340
0,620100
0,606329
0,596227
0,591544
0,587646
0,583387
0,578247
0,576227
0,572373
0,571878
0,566476
0,564771
0,554940
0,548351
0,547938
1,546923
1,537881
1,527433
1,521571
1,521546
1,519783
1,517302
1,515673
1,515395
1,512007
1,509292
1,500007
1,496031
1,494619
1,492589
1,490062
1,488685
1,487272
1,486801
1,486631
1,483894
1,483062
1,481352
1,476854
1,473560
1,473137
1,467951
1,467776
1,463729
1,462688
2,460917
2,457303
2,453250
2,452518
2,445060
2,444462
2,438831
2,438623
2,437736
2,436139
2,434949
2,433588
2,430170
2,429068
2,427335
2,427155
2,425000
2,424483
2,423618
2,422556
2,421657
2,415983
2,415264
2,413422
3,411846
3,410765
3,408486
3,405181
3,403525
3,403000
3,402186
3,400000
3,397408
3,396780
3,396072
3,389208
3,384591
3,383924
3,381951
3,381716
3,379560
4,378290
4,374497
4,374042
4,373622
4,370000
4,368047
4,367119
4,367107
4,364787
4,363122
4,362634
4,361556
4,360519
4,360130
4,359598
4,354010
5,352267
5,350507
5,348106
5,346196
5,345699
5,345642
5,344513
5,343823
5,343276
5,342656
5,341967
5,338097
6,329307
6,328982
6,328514
6,326289
6,323077
6,320910
6,319071
6,318437
6,316034
6,314933
6,313822
6,313681
7,311710
7,311483
7,309725
7,308752
7,301078
8,288886
8,287783
8,283483
8,281177
8,280526
8,279943
8,278481
9,272688
9,272485
9,272219
9,271780
10,261168
10,258227
10,257619
10,257339
10,254987
10,251726
11,250403
11,250171
11,245715
12,236624
12,235382
12,230000
12,229000
12,228286
12,226034
12,224589
13,222367
13,216160
13,215305
14,208159
15,200550
16,186370
16,184208
16,177301
17,160164
18,150327
18,150000
18,148586
19,143434
19,140000
19,139599
20,136169
21,120771
21,118208
22,110000
23,108061
23,105365
24,100698
25,92305
25,91438
26,86648
28,77000
29,68685
31,62136
32,56689
35,50701
35,50016
38,43585
40,39172
42,36496
43,33886
44,32875
47,28740
48,27183
50,24236
50,23657
63,11262
64,10472
65,10000
70,5550
71,5320
71,5318
74,3504
75,3456
76,3285
76,3218
76,3058
76,2927
78,2139
80,1246
80,1233
81,1214
82,1145
83,994
84,755
85,755
85,576
85,555
85,491
85,459
86,459
88,459
89,459
91,459
92,459
94,459
95,459
97,459
99,459
100,459
100,259
100,59
100,50
100,6
