0,717678
0,701464
0,693359
0,681386
0,673296
0,666614
0,659828
0,657191
0,653656
0,648945
0,645801
0,643741
0,643612
1,643370
1,637051
1,619137
1,615032
1,610493
1,603566
1,596969
1,596622
1,595898
1,589275
1,585776
1,583521
1,581477
1,581020
1,574172
1,571620
1,571429
1,570351
1,569569
1,567838
1,567084
1,566810
2,564953
2,563285
2,562853
2,561725
2,559725
2,558235
2,557383
2,555062
2,554999
2,554000
2,548180
2,547730
2,546957
2,546347
2,544779
2,544763
2,544547
2,543510
2,542847
2,540463
2,539750
2,536373
2,535890
2,535307
2,531251
2,531194
2,528973
2,525673
2,522927
2,522651
2,522599
3,521571
3,521394
3,521213
3,521204
3,520840
3,518359
3,516732
3,516365
3,516176
3,514596
3,511131
3,507200
3,507000
3,505536
3,503167
3,502467
3,501187
3,499589
3,499369
3,499016
3,495041
3,488996
3,488730
3,484486
4,483463
4,479174
4,477982
4,476655
4,476043
4,475087
4,472872
4,472716
4,471132
4,470239
4,469004
4,466743
4,466250
4,466067
4,465553
4,463729
4,463608
4,462772
4,462183
4,461465
4,460917
4,460453
4,458131
5,455086
5,453250
5,450074
5,449942
5,447272
5,446058
5,444462
5,444050
5,443924
5,442062
5,439871
5,438831
5,437693
5,437679
5,437673
5,437274
5,437148
5,436353
5,435009
5,433969
5,433067
5,433027
5,432292
5,431728
6,430026
6,428836
6,428772
6,428704
6,428084
6,427367
6,426753
6,426371
6,426117
6,425318
6,425020
6,425004
6,424488
6,424483
6,422847
6,421157
6,421028
6,420769
6,420395
6,419907
6,419277
6,417785
6,417736
6,417547
6,416606
7,415659
7,414196
7,414013
7,413860
7,412983
7,412646
7,411846
7,411648
7,411316
7,410765
7,410508
7,409642
7,408887
7,408746
7,408486
7,406984
7,406978
7,405968
7,405714
7,405712
7,405575
7,405179
7,405104
7,404987
7,404346
7,403718
7,402379
7,402348
8,401473
8,400878
8,400545
8,400000
8,399285
8,398478
8,397749
8,397022
8,396780
8,395334
8,394391
8,392064
8,390516
8,390357
8,387605
8,386709
9,385994
9,383991
9,383369
9,381533
9,381182
9,377411
9,376971
9,375377
9,374388
9,374240
10,370200
10,369749
10,369213
10,369119
10,368047
10,367785
10,367021
10,365012
10,364709
10,363893
10,363652
10,362692
10,360800
10,360529
11,359766
11,359521
11,358292
11,358057
11,352302
11,348914
12,345968
12,341967
12,340812
12,340554
13,335690
13,334730
13,333583
13,332913
13,332712
13,330721
13,330324
13,329755
13,328168
14,324921
14,324302
14,324117
14,323852
14,323103
14,321203
14,321131
14,318733
15,311298
15,310646
15,308432
15,307690
15,307238
15,306802
16,303671
16,302022
16,301262
16,300933
16,300660
16,300154
16,299852
16,298140
16,297976
17,294516
17,292667
17,291678
17,290671
17,290180
17,288886
17,288481
17,288476
18,281757
18,281177
18,280162
18,279851
18,278460
19,275883
19,275076
19,272221
19,269555
19,268143
20,266678
20,262984
20,262378
20,261011
20,260000
21,258695
21,254364
21,253716
21,253307
21,250000
22,249751
22,247939
22,247280
22,246747
22,246663
22,242800
23,241742
23,241703
23,240370
23,239918
23,239778
23,236598
24,232920
24,231493
24,229645
24,228216
24,227006
24,225194
25,224232
25,223875
25,223540
25,219120
25,219006
25,218417
25,217541
25,217508
25,216601
26,213137
26,211279
27,201810
27,201778
28,201574
28,197331
28,196248
28,193860
29,179483
30,175919
30,172760
31,165442
31,165053
31,162299
31,162019
31,161660
31,161104
31,157958
31,157223
31,156705
31,155940
32,151417
32,148772
32,147130
33,137464
34,136809
34,133654
34,130546
34,130320
35,127922
35,126060
35,126034
35,125952
35,124685
36,116686
36,116283
36,114871
36,112139
37,110861
37,110004
37,108831
38,103070
38,97000
39,96202
39,93889
39,91470
40,86894
40,84505
40,83008
41,81914
41,76269
49,46293
54,34901
67,13100
67,12841
69,10521
76,3517
77,3218
81,1233
81,1214
82,1145
84,461
85,459
86,459
88,459
94,459
96,459
99,459
100,459
100,259
100,59
