0,716498
0,691447
0,676106
0,658815
0,648132
0,643108
0,636713
0,634642
0,632332
0,622681
0,622633
0,619747
0,615203
0,611609
0,610920
0,606562
0,605400
0,597563
1,593203
1,591544
1,585060
1,576198
1,574172
1,570351
1,569008
1,568730
1,564953
1,559525
1,557383
1,556131
1,554000
1,551589
1,549001
1,541882
1,541110
1,535890
1,533037
1,530428
1,529097
1,527385
1,525589
1,523626
1,521571
1,521546
1,516176
1,515477
1,513965
1,513620
1,510506
2,505536
2,504881
2,491421
2,491395
2,490062
2,483000
2,482821
2,478734
2,475878
2,473560
2,472716
2,469430
2,465553
2,463729
2,460917
2,460453
2,458488
2,458273
2,457614
2,453807
2,453354
3,453250
3,449852
3,445922
3,444462
3,440523
3,439566
3,438623
3,435804
3,430026
3,428805
3,427335
3,425020
3,424483
3,423994
3,421458
3,421284
3,419465
3,418862
4,416638
4,416105
4,415669
4,415338
4,414196
4,412646
4,411996
4,411846
4,411648
4,410765
4,408940
4,408614
4,408486
4,405181
4,400000
4,397749
4,396780
4,395334
4,394931
5,390516
5,390479
5,387101
5,386290
5,384591
5,382643
5,379492
5,378290
5,377904
5,374497
5,374042
5,373556
5,373088
5,370000
6,369722
6,369354
6,367107
6,364803
6,361556
6,358532
6,356156
6,356046
6,352302
7,349422
7,348106
7,345180
7,345063
7,344513
7,341967
7,341328
7,340965
7,340606
7,339800
7,339718
7,338461
7,337731
7,337443
7,336384
7,334145
8,332712
8,331923
8,326289
8,324082
8,321083
8,320910
8,318674
9,314508
9,312048
9,311384
9,310319
9,310026
9,308752
9,306802
10,300055
10,298181
10,297497
10,295664
10,295564
10,294516
10,289329
10,288886
11,284994
11,282998
11,282919
11,282000
11,281177
11,279434
12,274925
12,274089
12,267292
12,266678
12,266280
12,265500
13,262696
13,262446
13,257339
13,256120
13,253307
14,250403
14,247642
14,246626
16,226034
16,220478
16,219006
16,218702
17,211521
17,211279
17,211272
17,208159
18,204990
18,202506
18,201810
18,201524
20,177301
20,173634
21,172468
21,167503
22,157958
22,156705
22,155492
22,153644
22,151317
22,150935
23,145719
24,137383
24,133213
24,130000
25,122220
25,120771
26,112456
28,102312
28,102260
28,101830
30,87970
30,86676
32,73786
32,72964
34,62844
36,57000
37,55676
37,53532
37,53208
38,50833
42,41630
52,24311
56,19681
67,7834
69,5985
70,5550
70,5138
74,3058
76,2139
78,1233
79,1214
83,555
83,491
83,461
83,459
84,459
87,459
89,459
99,459
100,459
100,259
100,59
