0,717678
0,710350
0,704164
0,697591
0,692720
0,686986
0,678142
0,673803
0,670052
0,664493
0,661192
0,658815
0,655116
1,654086
1,646899
1,643108
1,637051
1,628565
1,627834
1,626780
1,608243
1,603298
1,598359
1,595606
1,594177
1,593773
1,590051
1,589275
1,588581
1,585781
1,583095
1,582687
1,581737
1,581477
1,581020
2,579213
2,578979
2,577444
2,576849
2,575138
2,574172
2,573733
2,572488
2,571620
2,571429
2,570351
2,568914
2,568416
2,562809
2,560946
2,559525
2,558606
2,557947
2,556131
2,554000
2,552225
2,550073
2,549999
2,549911
2,548975
2,548848
2,548785
2,548017
2,547330
2,546541
2,546347
2,544763
2,543241
2,542847
2,542602
3,541294
3,539954
3,539750
3,539596
3,538912
3,537458
3,536893
3,535890
3,534348
3,531251
3,530672
3,530113
3,528973
3,526333
3,525369
3,522727
3,521213
3,520898
3,519937
3,519666
3,519567
3,519323
3,516489
3,516176
3,515647
3,515162
3,514966
3,514837
3,513625
3,513427
3,512000
3,511774
3,511131
3,510143
4,508888
4,508835
4,507200
4,505195
4,504881
4,504113
4,502962
4,502467
4,501766
4,501609
4,501187
4,500000
4,499807
4,499589
4,499016
4,498347
4,496043
4,494823
4,493389
4,492763
4,492456
4,491717
4,491421
4,491126
4,490408
4,490207
4,489859
4,488996
4,487405
4,486104
4,485013
4,484800
4,482900
4,482821
5,480940
5,480731
5,478099
5,478090
5,477372
5,476655
5,475087
5,474394
5,473480
5,473408
5,472872
5,471132
5,471110
5,470239
5,468000
5,466743
5,466700
5,466067
5,465971
5,465679
5,465553
5,465331
5,463729
5,462981
5,462284
5,462242
5,462171
5,462016
5,461465
5,460604
5,460558
6,459567
6,459418
6,458485
6,457303
6,457024
6,455086
6,453911
6,450677
6,450269
6,448846
6,448492
6,446732
6,446678
6,446458
6,445936
6,444462
6,444050
6,443504
7,442621
7,441475
7,440028
7,438831
7,438827
7,438695
7,438274
7,437787
7,437693
7,437679
7,436486
7,436353
7,435292
7,432486
7,432419
7,432292
7,432001
7,430998
7,430363
7,430026
7,429499
7,428704
8,428257
8,427797
8,427378
8,427357
8,427335
8,426929
8,426753
8,426483
8,426345
8,425902
8,425897
8,425801
8,425318
8,424943
8,424483
8,424203
8,422860
8,422119
8,421458
8,421318
8,421157
8,421068
8,421028
8,419907
8,419572
8,419511
8,419277
8,418618
8,417904
8,417736
8,417510
8,417359
8,417055
8,416606
9,416231
9,416092
9,415856
9,415715
9,415659
9,415586
9,415068
9,414663
9,414210
9,414196
9,413666
9,413469
9,413332
9,412983
9,412733
9,412471
9,411449
9,411316
9,410765
9,410260
9,410192
9,409642
9,408983
9,408737
9,408486
9,408283
9,408067
9,407196
9,406519
9,406301
9,405968
10,405179
10,404912
10,404730
10,403425
10,403358
10,402379
10,401716
10,401415
10,400878
10,400467
10,400000
10,399384
10,399320
10,398843
10,397133
10,395334
11,394931
11,394759
11,394382
11,392652
11,391775
11,390516
11,389876
11,388999
11,386852
11,386128
11,384888
11,384713
11,384583
11,383991
12,382862
12,381833
12,379947
12,379943
12,378610
12,376312
12,374846
12,374148
12,373556
12,373369
12,369360
12,369300
13,368689
13,368479
13,368453
13,366665
13,366345
14,362433
14,362020
14,359362
14,358937
14,356575
14,354063
14,352356
15,352302
15,351912
15,350914
15,350901
15,350188
15,348771
15,347720
15,346347
15,346018
15,344970
15,344231
16,343100
16,342443
16,342397
16,341967
16,338229
17,333140
17,332712
17,331923
17,330721
17,329249
17,327219
17,326798
17,326339
17,325466
17,325053
18,323103
18,321347
18,321298
18,321203
19,315656
19,314598
19,313432
19,312857
19,311421
19,310804
19,310630
19,310401
19,310310
19,309081
20,307932
20,306802
20,303761
21,301687
21,300144
21,299114
21,298454
21,297976
22,290967
22,290671
22,289681
22,289513
22,289216
23,285911
23,285690
23,284483
23,282213
23,279851
24,278097
24,272721
24,272701
25,271420
25,271188
25,270899
25,270655
25,267565
25,267381
25,266678
26,262257
26,260994
26,259308
27,258754
27,258098
27,258008
27,256287
27,255941
27,254808
28,250886
28,248273
28,247992
28,247594
28,247464
28,246663
29,245683
29,243847
29,242800
29,241757
29,240701
29,240370
30,237449
30,237015
30,236263
30,236123
30,235440
31,228747
31,228700
32,226034
32,225141
32,224969
32,223722
32,220271
33,219062
33,219006
33,215000
34,212232
34,211451
34,211279
34,210754
34,208544
35,205132
35,203595
35,203478
35,202431
36,201964
36,197766
36,196248
36,194255
37,194114
37,193892
37,193274
37,190000
37,187315
37,186561
37,186470
37,186349
38,182236
38,182200
38,176475
39,175919
39,168924
40,165853
40,165053
40,164237
40,164193
40,163182
40,162299
40,159037
40,159012
41,150935
41,149846
42,144313
42,141617
43,129231
44,126081
44,126060
46,101996
47,100987
48,83787
50,73164
51,65553
55,51745
77,4246
81,2139
82,1214
83,1214
84,994
84,755
85,478
86,459
97,459
99,459
100,459
100,259
100,59
100,1
