0,664815
0,633654
0,625069
0,605046
0,596227
0,581678
0,566476
0,551194
0,540910
0,539135
0,533035
0,521825
0,521571
0,517302
0,511085
0,508308
0,502555
1,501144
1,500631
1,500550
1,496013
1,492674
1,491421
1,490062
1,486881
1,486631
1,485540
1,483836
1,479013
1,476998
1,473560
1,467776
1,465914
1,463729
1,462697
1,460917
1,458488
1,457303
1,455564
1,447725
1,446772
1,444462
1,442366
1,441332
1,440504
1,438623
1,433588
1,430170
1,430000
1,428514
2,424483
2,422556
2,416625
2,416000
2,415264
2,414210
2,413422
2,413083
2,411897
2,411846
2,410765
2,410755
2,408940
2,408486
2,408372
2,405181
2,403684
2,403525
2,401080
2,400000
2,399520
2,398700
2,398514
2,397408
2,394983
2,390000
2,388000
2,386195
2,385582
2,384591
3,383991
3,379344
3,378290
3,377937
3,377350
3,377196
3,368047
3,365929
3,364787
3,362634
3,360000
3,352501
3,351556
4,349967
4,348106
4,347231
4,343029
4,339260
4,338756
4,333583
4,332631
4,332550
4,331087
4,331017
4,329307
5,324304
5,324037
5,323237
5,323077
5,322408
5,320719
5,320587
5,320000
5,318605
5,318437
5,310000
5,309725
5,308752
5,306114
6,297005
6,296863
6,296190
6,293163
6,291300
6,289453
6,288886
6,284994
7,282919
7,281561
7,279929
7,275000
7,273918
7,272794
7,272688
7,272503
8,262986
8,258746
8,257000
9,250171
9,246772
9,246276
9,240631
9,237324
9,236624
10,235382
10,234212
10,230762
10,229000
10,226034
10,223646
11,216305
11,216160
11,215305
12,200861
12,200167
13,191960
13,188495
14,177301
14,175012
14,170702
14,167590
15,164558
15,160164
16,150327
16,149017
16,144872
17,139131
17,134890
17,132682
18,126153
19,113000
20,109448
21,101284
22,95747
23,86676
23,86648
23,86512
24,81978
26,68584
30,55966
31,52929
37,41181
40,36496
42,32875
43,31185
45,30000
47,26037
49,24236
49,24003
56,16000
59,14254
60,13568
62,12284
64,10472
67,8254
68,7790
68,7780
68,7581
69,7298
72,5550
73,5266
73,5138
76,3504
77,3285
77,3218
78,3058
78,2927
80,2139
80,2136
83,1246
83,1233
83,1214
84,1214
84,1197
85,1145
85,994
87,755
88,691
88,555
88,459
89,459
90,459
91,459
92,459
93,459
95,459
96,459
97,459
98,459
99,459
100,459
100,59
