0,848096
1,808461
2,786227
3,757598
4,739476
5,716011
6,692032
7,668053
8,637993
9,601680
10,570948
11,540216
12,521028
13,495962
14,470896
15,445830
16,431196
17,402453
18,373711
19,344969
20,316226
21,287484
22,258742
23,230000
24,221498
25,212997
26,204495
27,195994
28,187493
29,184100
30,180708
31,177315
32,173923
33,170531
34,167138
35,163746
36,160354
37,156961
38,153569
39,150177
40,146784
41,143392
42,140000
43,137950
44,135900
45,133850
46,131800
47,129750
48,127700
49,125650
50,123600
51,121550
52,119500
53,117450
54,115400
55,113350
56,111300
57,109250
58,107200
59,105150
60,103100
61,101050
62,99000
63,96369
64,93739
65,91109
66,88479
67,85849
68,83219
69,80589
70,77958
71,75328
72,72698
73,70068
74,67438
75,64808
76,62178
77,59547
78,56917
79,54287
80,51657
81,49027
82,46397
83,43767
84,41137
85,38506
86,35876
87,33246
88,30616
89,27986
90,25356
91,22726
92,20095
93,17465
94,14835
95,12205
96,9575
97,6945
98,4315
99,1685
100,1
