0,773167
1,720072
2,676786
3,614685
4,594107
5,509522
6,487742
7,429097
8,389229
9,314614
10,279742
11,244871
12,210000
13,199000
14,193750
15,188500
16,184666
17,180833
18,177000
19,173166
20,169333
21,165500
22,161666
23,157833
24,154000
25,150000
26,150000
27,150000
28,145000
29,140333
30,138638
31,136944
32,135249
33,133555
34,131860
35,130166
36,128472
37,126777
38,125083
39,123388
40,121694
41,120000
42,118000
43,116000
44,114000
45,112000
46,110000
47,108000
48,106000
49,104000
50,102000
51,100000
52,99462
53,98925
54,98388
55,97851
56,97314
57,96269
58,95224
59,94179
60,93134
61,92089
62,91044
63,90000
64,89659
65,89319
66,88979
67,88639
68,88299
69,87958
70,87618
71,87278
72,86938
73,86598
74,83299
75,80000
76,76800
77,73600
78,70400
79,67200
80,64000
81,60800
82,57600
83,54400
84,51200
85,48000
86,44800
87,41600
88,38400
89,35200
90,32000
91,28800
92,25600
93,22400
94,19200
95,16000
96,12800
97,9600
98,6400
99,3200
100,1
