0,850939
1,815975
2,784342
3,757598
4,739476
5,716011
6,707444
7,665359
8,644363
9,623367
10,602371
11,573533
12,548061
13,519087
14,490113
15,458021
16,445830
17,419512
18,393195
19,366878
20,340561
21,314244
22,287927
23,261610
24,235293
25,230000
26,216000
27,202001
28,199217
29,196433
30,193649
31,190865
32,188081
33,185298
34,182514
35,179730
36,176946
37,174162
38,171379
39,168595
40,165811
41,163027
42,160243
43,157460
44,154676
45,151892
46,149108
47,146324
48,143540
49,140757
50,137973
51,135189
52,132405
53,129621
54,126838
55,124054
56,121270
57,118486
58,115702
59,112919
60,110135
61,107351
62,104567
63,101783
64,99000
65,96219
66,93439
67,90658
68,87878
69,85097
70,82317
71,79537
72,76756
73,73976
74,71195
75,68415
76,65634
77,62854
78,60074
79,57293
80,54513
81,51732
82,48952
83,46171
84,43391
85,40611
86,37830
87,35050
88,32269
89,29489
90,26708
91,23928
92,21148
93,18367
94,15587
95,12806
96,10026
97,7245
98,4465
99,1685
100,1
