0,811977
1,808461
2,736724
3,694469
4,665359
5,633088
6,583444
7,533800
8,503877
9,450721
10,403467
11,360000
12,335563
13,311127
14,286691
15,262254
16,237818
17,213382
18,188946
19,186634
20,184322
21,182010
22,179698
23,177386
24,175074
25,172762
26,170451
27,168139
28,165827
29,163515
30,161203
31,158891
32,156579
33,154268
34,151956
35,149644
36,147332
37,145020
38,142708
39,140396
40,138084
41,135773
42,133461
43,131149
44,128837
45,126525
46,124213
47,121901
48,119590
49,117278
50,114966
51,112654
52,110342
53,108030
54,105718
55,103407
56,101095
57,98783
58,96471
59,94159
60,91847
61,89535
62,87223
63,84912
64,82600
65,80288
66,77976
67,75664
68,73352
69,71040
70,68729
71,66417
72,64105
73,61793
74,59481
75,57169
76,54857
77,52546
78,50234
79,47922
80,45610
81,43298
82,40986
83,38674
84,36362
85,34051
86,31739
87,29427
88,27115
89,24803
90,22491
91,20179
92,17868
93,15556
94,13244
95,10932
96,8620
97,6308
98,3996
99,1685
100,1
