0,861438
1,834949
2,808461
3,773244
4,750920
5,729448
6,707977
7,686668
8,665359
9,646084
10,626809
11,600171
12,573533
13,550527
14,527521
15,504516
16,481510
17,458505
18,450721
19,431196
20,408840
21,386485
22,364130
23,341775
24,319420
25,297065
26,274710
27,252355
28,230000
29,223562
30,217125
31,210687
32,204250
33,197812
34,191375
35,184937
36,178500
37,175693
38,172886
39,170080
40,167273
41,164467
42,161660
43,158853
44,156047
45,153240
46,150434
47,147627
48,144820
49,142014
50,139207
51,136401
52,133594
53,130788
54,127981
55,125174
56,122368
57,119561
58,116755
59,113948
60,111141
61,108335
62,105528
63,102722
64,99915
65,97108
66,94302
67,91495
68,88689
69,85882
70,83076
71,80269
72,77462
73,74656
74,71849
75,69043
76,66236
77,63429
78,60623
79,57816
80,55010
81,52203
82,49396
83,46590
84,43783
85,40977
86,38170
87,35364
88,32557
89,29750
90,26944
91,24137
92,21331
93,18524
94,15717
95,12911
96,10104
97,7298
98,4491
99,1685
100,1
