0,853281
1,815975
2,808461
3,779690
4,750920
5,739476
6,707977
7,686668
8,665359
9,626809
10,604880
11,582951
12,548061
13,525551
14,503041
15,480531
16,458021
17,445830
18,429448
19,413067
20,396686
21,380305
22,350244
23,320183
24,290122
25,260061
26,230000
27,220666
28,211333
29,202001
30,197300
31,192600
32,187900
33,183200
34,178500
35,175779
36,173059
37,170339
38,167619
39,164898
40,162178
41,159458
42,156738
43,154017
44,151297
45,148577
46,145857
47,143137
48,140416
49,137696
50,134976
51,132256
52,129535
53,126815
54,124095
55,121375
56,118654
57,115934
58,113214
59,110494
60,107774
61,105053
62,102333
63,99613
64,96893
65,94172
66,91452
67,88732
68,86012
69,83291
70,80571
71,77851
72,75131
73,72411
74,69690
75,66970
76,64250
77,61530
78,58809
79,56089
80,53369
81,50649
82,47928
83,45208
84,42488
85,39768
86,37048
87,34327
88,31607
89,28887
90,26167
91,23446
92,20726
93,18006
94,15286
95,12565
96,9845
97,7125
98,4405
99,1685
100,1
