2018-08-26,165702
2018-08-27,224533
2018-08-28,381599
2018-08-29,482733
2018-08-30,628036
2018-08-31,691697
2018-09-01,746184
2018-09-02,776017
2018-09-03,800259
2018-09-04,813136
2018-09-05,822481
2018-09-06,829029
2018-09-07,839793
2018-09-08,845505
2018-09-09,852476
2018-09-10,865210
2018-09-11,869551
2018-09-12,874539
2018-09-13,882592
2018-09-14,889536
2018-09-15,891783
2018-09-16,900489
