2018-08-26,867226
2018-08-27,867226
2018-08-28,867226
2018-08-29,867226
2018-08-30,881082
2018-08-31,910252
2018-09-01,945758
2018-09-02,945758
2018-09-03,946622
2018-09-04,946622
2018-09-05,946622
2018-09-06,946622
2018-09-07,967600
2018-09-08,967600
2018-09-09,967600
2018-09-10,967600
2018-09-11,1005244
2018-09-12,1005244
2018-09-13,1005244
2018-09-14,1005244
2018-09-15,1005244
2018-09-16,1005244
2018-09-17,1014930
2018-09-18,1014930
2018-09-19,1014930
