2018-08-26,157000
2018-08-27,210000
2018-08-28,337464
2018-08-29,449547
2018-08-30,600857
2018-08-31,666604
2018-09-01,731523
2018-09-02,767153
2018-09-03,790546
2018-09-04,802641
2018-09-05,818604
2018-09-06,822286
2018-09-07,829029
2018-09-08,839164
2018-09-09,849137
2018-09-10,854204
2018-09-11,858957
2018-09-12,864501
2018-09-13,875144
2018-09-14,882469
2018-09-15,887166
