2018-08-26,182412
2018-08-27,352017
2018-08-28,454616
2018-08-29,618805
2018-08-30,711195
2018-08-31,746228
2018-09-01,775793
2018-09-02,800068
2018-09-03,818604
2018-09-04,827506
2018-09-05,839164
2018-09-06,851131
2018-09-07,858957
2018-09-08,865601
2018-09-09,876059
2018-09-10,886115
2018-09-11,889782
2018-09-12,894287
2018-09-13,902021
2018-09-14,902600
2018-09-15,903273
2018-09-16,909970
