2018-08-26,171009
2018-08-27,308597
2018-08-28,409212
2018-08-29,549419
2018-08-30,662837
2018-08-31,728980
2018-09-01,762670
2018-09-02,792381
2018-09-03,811227
2018-09-04,819081
2018-09-05,829193
2018-09-06,839793
2018-09-07,847468
2018-09-08,851993
2018-09-09,865601
2018-09-10,875144
2018-09-11,877392
2018-09-12,886312
2018-09-13,890863
2018-09-14,894730
2018-09-15,899817
2018-09-16,903509
