2018-08-26,219790
2018-08-27,418997
2018-08-28,531428
2018-08-29,666346
2018-08-30,737891
2018-08-31,774360
2018-09-01,790546
2018-09-02,812632
2018-09-03,827506
2018-09-04,831810
2018-09-05,854124
2018-09-06,865601
2018-09-07,874539
2018-09-08,877392
2018-09-09,883387
2018-09-10,895024
2018-09-11,897556
2018-09-12,902548
2018-09-13,905034
2018-09-14,907227
2018-09-15,909970
2018-09-16,914485
2018-09-17,919737
2018-09-18,921305
