2018-08-26,745441
2018-08-27,789304
2018-08-28,806289
2018-08-29,811159
2018-08-30,865210
2018-08-31,887157
2018-09-01,887157
2018-09-02,902901
2018-09-03,918180
2018-09-04,927834
2018-09-05,929312
2018-09-06,929312
2018-09-07,944587
2018-09-08,944587
2018-09-09,945758
2018-09-10,945758
2018-09-11,946622
2018-09-12,948085
2018-09-13,948085
2018-09-14,954052
2018-09-15,954052
2018-09-16,954052
