2018-11-17,548403
2018-11-18,605046
2018-11-19,620100
2018-11-20,634388
2018-11-21,640893
2018-11-22,649268
2018-11-23,658815
2018-11-24,661972
2018-11-25,669530
2018-11-26,676611
2018-11-27,681386
