2018-11-17,492674
2018-11-18,566476
2018-11-19,591544
2018-11-20,610468
2018-11-21,620547
2018-11-22,625773
2018-11-23,643108
2018-11-24,647476
2018-11-25,657140
2018-11-26,661972
2018-11-27,666614
2018-11-28,669530
2018-11-29,676394
2018-11-30,678142
2018-12-01,680703
