2018-11-17,517302
2018-11-18,581678
2018-11-19,606329
2018-11-20,622633
2018-11-21,628419
2018-11-22,639118
2018-11-23,648132
2018-11-24,655486
2018-11-25,662167
2018-11-26,668506
2018-11-27,673296
2018-11-28,676358
2018-11-29,680776
2018-11-30,686986
2018-12-01,687352
