0,597563
1,510506
2,453353
3,418862
4,394931
5,369999
6,352302
7,334145
8,318674
9,306802
10,288886
11,279434
12,265500
13,253306
14,246626
15,233694
16,218702
17,208158
18,201523
19,187185
20,173634
21,167503
22,150935
23,145719
24,130000
25,120771
26,112456
27,106861
28,101830
29,94620
30,86675
31,79436
32,72964
33,67319
34,62844
35,59880
36,57000
37,53207
38,50832
39,48611
40,46260
41,43895
42,41630
43,39465
44,37400
45,35436
46,33572
47,31808
48,30138
49,28552
50,27053
51,25639
52,24311
53,23068
54,21910
55,20796
56,19681
57,18565
58,17449
59,16332
60,15216
61,14098
62,12984
63,11896
64,10836
65,9806
66,8805
67,7833
68,6891
69,5985
70,5138
71,4447
72,3929
73,3495
74,3058
75,2615
76,2139
77,1597
78,1233
79,1213
80,1110
81,849
82,582
83,459
84,459
85,466
86,464
87,458
88,451
89,459
90,499
91,572
92,678
93,816
94,988
95,1117
96,1128
97,1022
98,799
99,458
100,1
