0,658815
1,587443
2,548784
3,518762
4,490904
5,470238
6,453296
7,438092
8,427572
9,416606
10,405967
11,398733
12,384626
13,376933
14,366345
15,359070
16,350188
17,341967
18,332712
19,324659
20,317374
21,311384
22,306442
23,301687
24,289513
25,282992
26,280516
27,271420
28,265306
29,259308
30,255940
31,250886
32,242689
33,236590
34,231493
35,227006
36,220820
37,214017
38,208544
39,206843
40,200232
41,189848
42,181821
43,175919
44,165754
45,158637
46,145617
47,138276
48,134967
49,126196
50,114484
51,104007
52,94929
53,83908
54,74959
55,68869
56,64395
57,60294
58,56564
59,53207
60,50186
61,47284
62,44466
63,41729
64,39076
65,36506
66,34018
67,31613
68,29291
69,27052
70,24896
71,22822
72,20832
73,18924
74,17099
75,15358
76,13701
77,12128
78,10638
79,9232
80,7909
81,6670
82,5515
83,4443
84,3455
85,2551
86,1755
87,1214
88,951
89,754
90,478
91,459
92,459
93,458
94,461
95,458
96,458
97,524
98,617
99,459
100,1
