0,569529
1,476997
2,424482
3,395334
4,363999
5,341801
6,323077
7,307624
8,288886
9,275000
10,262081
11,247642
12,235381
13,226034
14,210577
15,200893
16,189631
17,174004
18,167269
19,148585
20,136169
21,127977
22,120771
23,112309
24,102958
25,94910
26,88529
27,83491
28,77849
29,71563
30,66348
31,62136
32,58567
33,55676
34,53491
35,51856
36,50385
37,47962
38,45707
39,43585
40,41349
41,39103
42,36880
43,34781
44,32822
45,31004
46,29330
47,27815
48,26462
49,25272
50,24244
51,23334
52,22278
53,21034
54,19600
55,18289
56,17412
57,16682
58,15809
59,14794
60,13636
61,12466
62,11411
63,10472
64,9648
65,8940
66,8232
67,7409
68,6471
69,5550
70,4775
71,4149
72,3673
73,3361
74,3217
75,3057
76,2138
77,2139
78,1708
79,1214
80,1214
81,1157
82,994
83,755
84,459
85,459
86,459
87,459
88,459
89,459
90,459
91,459
92,459
93,458
94,459
95,454
96,458
97,486
98,458
99,297
100,1
