0,635893
1,562853
2,516176
3,475087
4,444461
5,424482
6,406519
7,390756
8,377196
9,361000
10,349361
11,337442
12,326268
13,316735
14,306588
15,292828
16,283852
17,276202
18,266678
19,255747
20,246663
21,236567
22,231203
23,218698
24,210616
25,204169
26,197331
27,183966
28,179483
29,156704
30,147129
31,138511
32,130319
33,123640
34,112139
35,109647
36,102312
37,92131
38,83999
39,82380
40,73785
41,66361
42,61919
43,59022
44,56227
45,53536
46,50949
47,48464
48,46083
49,43795
50,41539
51,39305
52,37092
53,34901
54,32731
55,30583
56,28457
57,26367
58,24401
59,22573
60,20884
61,19332
62,17920
63,16600
64,15329
65,14107
66,12934
67,11792
68,10666
69,9553
70,8459
71,7383
72,6336
73,5360
74,4462
75,3644
76,2905
77,2255
78,1755
79,1414
80,1233
81,1169
82,968
83,635
84,459
85,459
86,477
87,487
88,490
89,484
90,471
91,456
92,448
93,445
94,449
95,458
96,474
97,459
98,374
99,222
100,1
