0,576198
1,486631
2,433026
3,401299
4,373621
5,349404
6,332712
7,317228
8,299320
9,282918
10,268417
11,257338
12,240000
13,234212
14,220720
15,207891
16,200893
17,186331
18,170000
19,160077
20,150327
21,136169
22,127550
23,120462
24,109235
25,100697
26,98442
27,86675
28,81730
29,75351
30,69873
31,65552
32,61908
33,58830
34,55675
35,52566
36,50661
37,48817
38,46808
39,44633
40,42329
41,40118
42,38039
43,36091
44,34273
45,32586
46,31031
47,29606
48,28251
49,26904
50,25566
51,24236
52,22914
53,21606
54,20320
55,19054
56,17810
57,16585
58,15406
59,14296
60,13255
61,12284
62,11381
63,10472
64,9517
65,8735
66,8112
67,7341
68,6374
69,5550
70,5137
71,4697
72,4155
73,3584
74,3058
75,2576
76,2139
77,1750
78,1434
79,1214
80,1107
81,994
82,755
83,459
84,459
85,459
86,459
87,459
88,459
89,459
90,459
91,459
92,458
93,458
94,459
95,455
96,451
97,459
98,459
99,313
100,1
