0,547937
1,462688
2,413422
3,379560
4,352500
5,335091
6,313681
7,301078
8,278481
9,271780
10,251725
11,245715
12,224589
13,215305
14,208158
15,200550
16,177301
17,160163
18,148586
19,139599
20,136169
21,118208
22,109999
23,105364
24,94689
25,91437
26,86648
27,82495
28,77000
29,68685
30,64851
31,62135
32,56688
33,52908
34,51200
35,49597
36,47769
37,45733
38,43585
39,41338
40,39172
41,37260
42,35500
43,33885
44,32874
45,31699
46,30249
47,28739
48,27183
49,25433
50,23657
51,22042
52,20591
53,19301
54,18174
55,17210
56,16408
57,15744
58,15073
59,14372
60,13640
61,12878
62,12085
63,11262
64,10472
65,10000
66,9303
67,8281
68,7026
69,6085
70,5550
71,5318
72,4771
73,3927
74,3504
75,3456
76,2926
77,2511
78,2139
79,1615
80,1233
81,1214
82,1145
83,994
84,754
85,458
86,459
87,468
88,459
89,459
90,459
91,459
92,459
93,458
94,459
95,459
96,446
97,459
98,537
99,458
100,1
